[ 2023-08-01 21:26:50,060 ] 148 numexpr.utils - INFO - Note: NumExpr detected 12 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
[ 2023-08-01 21:26:50,060 ] 160 numexpr.utils - INFO - NumExpr defaulting to 8 threads.
[ 2023-08-01 21:30:55,112 ] 224 werkzeug - INFO - 127.0.0.1 - - [01/Aug/2023 21:30:55] "[36mGET /predict?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1[0m" 304 -
[ 2023-08-01 21:31:19,532 ] 73 root - INFO - Exception Occured in load_object function utils
[ 2023-08-01 21:31:19,555 ] 224 werkzeug - INFO - 127.0.0.1 - - [01/Aug/2023 21:31:19] "[35m[1mPOST /predict HTTP/1.1[0m" 500 -
[ 2023-08-01 21:31:19,734 ] 224 werkzeug - INFO - 127.0.0.1 - - [01/Aug/2023 21:31:19] "[36mGET /predict?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1[0m" 304 -
[ 2023-08-01 21:31:19,877 ] 224 werkzeug - INFO - 127.0.0.1 - - [01/Aug/2023 21:31:19] "[36mGET /predict?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1[0m" 304 -
[ 2023-08-01 21:31:20,208 ] 224 werkzeug - INFO - 127.0.0.1 - - [01/Aug/2023 21:31:20] "[36mGET /predict?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1[0m" 304 -
[ 2023-08-01 21:32:03,421 ] 92 root - INFO - Entered initiate_data_ingestion method of Data_Ingestion class
[ 2023-08-01 21:32:03,421 ] 60 root - INFO - Exporting data from mongodb
[ 2023-08-01 21:32:11,072 ] 69 root - INFO - Saving exported data into feature store file path: artifacts
[ 2023-08-01 21:32:11,190 ] 98 root - INFO - Got the data from mongodb
[ 2023-08-01 21:32:11,190 ] 101 root - INFO - Exited initiate_data_ingestion method of Data_Ingestion class
[ 2023-08-01 21:32:11,190 ] 99 root - INFO - Entered initiate_data_transformation method of Data_Transformation class
[ 2023-08-01 21:32:11,309 ] 39 root - INFO - Entered the save_object method of MainUtils class
[ 2023-08-01 21:32:11,310 ] 45 root - INFO - Exited the save_object method of MainUtils class
[ 2023-08-01 21:32:11,311 ] 145 root - INFO - Splitting training and testing input and target feature
[ 2023-08-01 21:32:11,311 ] 156 root - INFO - Extracting model config file path
[ 2023-08-01 21:32:11,311 ] 163 root - INFO - Extracting model config file path
[ 2023-08-01 21:32:25,105 ] 92 root - INFO - Entered initiate_data_ingestion method of Data_Ingestion class
[ 2023-08-01 21:32:25,105 ] 60 root - INFO - Exporting data from mongodb
[ 2023-08-01 21:32:28,580 ] 69 root - INFO - Saving exported data into feature store file path: artifacts
[ 2023-08-01 21:32:28,764 ] 98 root - INFO - Got the data from mongodb
[ 2023-08-01 21:32:28,764 ] 101 root - INFO - Exited initiate_data_ingestion method of Data_Ingestion class
[ 2023-08-01 21:32:28,764 ] 99 root - INFO - Entered initiate_data_transformation method of Data_Transformation class
[ 2023-08-01 21:32:28,981 ] 39 root - INFO - Entered the save_object method of MainUtils class
[ 2023-08-01 21:32:28,981 ] 45 root - INFO - Exited the save_object method of MainUtils class
[ 2023-08-01 21:32:28,983 ] 145 root - INFO - Splitting training and testing input and target feature
[ 2023-08-01 21:32:28,983 ] 156 root - INFO - Extracting model config file path
[ 2023-08-01 21:32:28,983 ] 163 root - INFO - Extracting model config file path
[ 2023-08-01 21:33:25,798 ] 224 werkzeug - INFO - 127.0.0.1 - - [01/Aug/2023 21:33:25] "GET / HTTP/1.1" 200 -
[ 2023-08-01 21:33:38,166 ] 224 werkzeug - INFO - 127.0.0.1 - - [01/Aug/2023 21:33:38] "GET /predict HTTP/1.1" 200 -
[ 2023-08-01 21:33:38,484 ] 224 werkzeug - INFO - 127.0.0.1 - - [01/Aug/2023 21:33:38] "[36mGET /static/css/style.css HTTP/1.1[0m" 304 -
[ 2023-08-01 21:33:38,486 ] 224 werkzeug - INFO - 127.0.0.1 - - [01/Aug/2023 21:33:38] "[33mGET /script.js HTTP/1.1[0m" 404 -
[ 2023-08-01 21:34:02,813 ] 73 root - INFO - Exception Occured in load_object function utils
[ 2023-08-01 21:34:02,859 ] 224 werkzeug - INFO - 127.0.0.1 - - [01/Aug/2023 21:34:02] "[35m[1mPOST /predict HTTP/1.1[0m" 500 -
[ 2023-08-01 21:34:02,939 ] 224 werkzeug - INFO - 127.0.0.1 - - [01/Aug/2023 21:34:02] "[36mGET /predict?__debugger__=yes&cmd=resource&f=style.css HTTP/1.1[0m" 304 -
[ 2023-08-01 21:34:02,957 ] 224 werkzeug - INFO - 127.0.0.1 - - [01/Aug/2023 21:34:02] "[36mGET /predict?__debugger__=yes&cmd=resource&f=debugger.js HTTP/1.1[0m" 304 -
[ 2023-08-01 21:34:03,489 ] 224 werkzeug - INFO - 127.0.0.1 - - [01/Aug/2023 21:34:03] "[36mGET /predict?__debugger__=yes&cmd=resource&f=console.png HTTP/1.1[0m" 304 -
[ 2023-08-01 21:35:22,825 ] 197 root - INFO - Best found model on both training and testing dataset
[ 2023-08-01 21:35:22,826 ] 202 root - INFO - Saving model at path: artifacts\model.pkl
[ 2023-08-01 21:35:22,826 ] 39 root - INFO - Entered the save_object method of MainUtils class
[ 2023-08-01 21:35:22,842 ] 45 root - INFO - Exited the save_object method of MainUtils class
[ 2023-08-01 21:35:22,843 ] 224 werkzeug - INFO - 127.0.0.1 - - [01/Aug/2023 21:35:22] "GET /train HTTP/1.1" 200 -
[ 2023-08-01 21:35:25,207 ] 197 root - INFO - Best found model on both training and testing dataset
[ 2023-08-01 21:35:25,207 ] 202 root - INFO - Saving model at path: artifacts\model.pkl
[ 2023-08-01 21:35:25,208 ] 39 root - INFO - Entered the save_object method of MainUtils class
[ 2023-08-01 21:35:25,213 ] 45 root - INFO - Exited the save_object method of MainUtils class
[ 2023-08-01 21:35:25,215 ] 224 werkzeug - INFO - 127.0.0.1 - - [01/Aug/2023 21:35:25] "GET /train HTTP/1.1" 200 -
[ 2023-08-01 21:35:29,270 ] 224 werkzeug - INFO -  * Detected change in 'D:\\Data Science\\Rsources\\5. May\\17\\sensor2-main\\src\\utils\\main_utils.py', reloading
